LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5					
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.35	0.43	0.41	0.03	1	C62264	4/19/2020	0.43	0.43	0.35	0.41	0.42					
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.30	0.39	0.34	0.04	2	C62267	4/19/2020	0.36	0.30	0.39	0.31	0.33					
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.32	0.37	0.35	0.02	3	C62270	4/19/2020	0.37	0.32	0.36	0.34	0.35					
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.33	0.42	0.39	0.04	4	C62273	4/20/2020	0.42	0.40	0.39	0.33	0.41					
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.42	0.75	0.52	0.13	5	C62276	4/20/2020	0.46	0.42	0.75	0.51	0.45					
2	30TSY32MR-L2	COF NT/NT - Din.	0.20	0.21	0.20	0.01	1	C62264	4/19/2020	0.21	0.20	0.20							
2	30TSY32MR-L2	COF NT/NT - Din.	0.22	0.22	0.22	0.00	2	C62265	4/19/2020	0.22	0.22	0.22							
2	30TSY32MR-L2	COF NT/NT - Din.	0.20	0.25	0.23	0.03	3	C62267	4/19/2020	0.25	0.20	0.23							
2	30TSY32MR-L2	COF COR/COR - Din.	0.22	0.26	0.23	0.02	1	C62264	4/19/2020	0.22	0.26	0.22							
2	30TSY32MR-L2	COF COR/COR - Din.	0.20	0.20	0.20	0.00	2	C62265	4/19/2020	0.20	0.20	0.20							
2	30TSY32MR-L2	COF COR/COR - Din.	0.22	0.23	0.23	0.01	3	C62267	4/19/2020	0.23	0.22	0.23							
2	30TSY32MR-L2	COF  NT/NT - Est.	0.23	0.29	0.27	0.03	1	C62264	4/19/2020	0.28	0.23	0.29							
2	30TSY32MR-L2	COF  NT/NT - Est.	0.30	0.31	0.31	0.01	2	C62265	4/19/2020	0.31	0.30	0.31							
2	30TSY32MR-L2	COF  NT/NT - Est.	0.36	0.43	0.39	0.04	3	C62267	4/19/2020	0.37	0.36	0.43							
2	30TSY32MR-L2	COF COR/COR - Est.	0.29	0.31	0.30	0.01	1	C62264	4/19/2020	0.30	0.31	0.29							
2	30TSY32MR-L2	COF COR/COR - Est.	0.23	0.32	0.27	0.05	2	C62265	4/19/2020	0.23	0.27	0.32							
2	30TSY32MR-L2	COF COR/COR - Est.	0.25	0.31	0.27	0.03	3	C62267	4/19/2020	0.25	0.26	0.31							
2	30TSY32MR-L2	Força de Tração DM	138.00	145.00	141.00	3.61	1	C62264	4/19/2020	140.00	145.00	138.00							
2	30TSY32MR-L2	Força de Tração DT	231.00	255.00	245.00	12.49	1	C62264	4/19/2020	255.00	231.00	249.00							
2	30TSY32MR-L2	Alongamento DM	243.00	255.00	248.33	6.11	1	C62264	4/19/2020	255.00	247.00	243.00							
2	30TSY32MR-L2	Alongamento DT	49.00	55.00	52.00	3.00	1	C62264	4/19/2020	52.00	49.00	55.00							
2	30TSY32MR-L2	Módulo Elástico DM	1553.00	1570.00	1559.00	9.54	1	C62264	4/19/2020	1554.00	1553.00	1570.00							
2	30TSY32MR-L2	Módulo Elástico DT	2253.00	2509.00	2398.33	131.47	1	C62264	4/19/2020	2509.00	2253.00	2433.00							
2	30TSY32MR-L2	Estabilidade Dimensional DM	4.00	4.00	4.00	0.00	1	C62264	4/19/2020	4.00	4.00	4.00	4.00	4.00					
2	30TSY32MR-L2	Estabilidade Dimensional DT	1.00	1.00	1.00	0.00	1	C62264	4/19/2020	1.00	1.00	1.00	1.00	1.00					
2	30TSY32MR-L2	Haze/difusão	1.40	1.50	1.47	0.06	1	C62264	4/19/2020	1.50	1.50	1.40							
2	30TSY32MR-L2	Força de Selagem NT/NT	333.00	807.00	484.20	186.97	1	C62264	4/19/2020	400.00	471.00	333.00	807.00	410.00					
2	30TSY32MR-L2	Força de Selagem NT/NT	419.00	762.00	663.00	140.68	2	C62267	4/19/2020	704.00	762.00	419.00	678.00	752.00					
2	30TSY32MR-L2	Força de Selagem NT/NT	499.00	878.00	754.20	154.32	3	C62270	4/19/2020	778.00	743.00	499.00	878.00	873.00					
2	30TSY32MR-L2	Força de Selagem NT/NT	381.00	850.00	572.40	184.48	4	C62273	4/20/2020	659.00	381.00	486.00	850.00	486.00					
2	30TSY32MR-L2	Força de Selagem NT/NT	500.00	800.00	720.60	124.50	5	C62276	4/20/2020	764.00	500.00	800.00	783.00	756.00					
2	30TSY32MR-L2	Força de selagem COR/COR	335.00	792.00	615.00	173.21	1	C62264	4/19/2020	652.00	792.00	590.00	335.00	706.00					
2	30TSY32MR-L2	Força de selagem COR/COR	409.00	861.00	695.25	205.44	2	C62270	4/19/2020	861.00	826.00	409.00	685.00						
2	30TSY32MR-L2	Força de selagem COR/COR	376.00	602.00	471.60	105.39	3	C62273	4/20/2020	602.00	569.00	411.00	400.00	376.00					
2	30TSY32MR-L2	Força de selagem COR/COR	350.00	812.00	589.40	191.26	4	C62276	4/20/2020	812.00	676.00	433.00	350.00	676.00					
2	30TSY32MR-L2	TIS NT/NT	107.20	107.20	107.20	0.00	1	C62264	4/19/2020	107.20									
2	30TSY32MR-L2	TIS COR/COR	117.00	117.00	117.00	0.00	1	C62264	4/19/2020	117.00									
2	30TSY32MR-L2	COF NT/NT - din - 24h	0.22	0.22	0.22	0.00	1	C62265	4/19/2020	0.22	0.22	0.22							
2	30TSY32MR-L2	COF NT/NT - din - 24h	0.20	0.25	0.23	0.03	2	C62267	4/19/2020	0.25	0.20	0.23							
2	30TSY32MR-L2	COF NT/NT - est. - 24h	0.30	0.31	0.31	0.01	1	C62265	4/19/2020	0.31	0.30	0.31							
2	30TSY32MR-L2	COF NT/NT - est. - 24h	0.36	0.43	0.39	0.04	2	C62267	4/19/2020	0.37	0.36	0.43							
2	30TSY32MR-L2	COF COR/COR - din. - 24h	0.20	0.20	0.20	0.00	1	C62265	4/19/2020	0.20	0.20	0.20							
2	30TSY32MR-L2	COF COR/COR - din. - 24h	0.22	0.23	0.23	0.01	2	C62267	4/19/2020	0.23	0.22	0.23							
2	30TSY32MR-L2	COF COR/COR - est. - 24h	0.23	0.32	0.27	0.05	1	C62265	4/19/2020	0.23	0.27	0.32							
2	30TSY32MR-L2	COF COR/COR - est. - 24h	0.25	0.31	0.27	0.03	2	C62267	4/19/2020	0.25	0.26	0.31							
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	1	C62264	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	2	C62265	4/19/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	3	C62266	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	4	C62267	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	5	C62268	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	6	C62270	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	7	C62271	4/20/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	8	C62272	4/20/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	44.00	44.00	44.00	0.00	9	C62273	4/20/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	10	C62274	4/20/2020	40.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	11	C62275	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	12	C62276	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	13	C62277	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	14	C62278	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	15	C62279	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	16	C62280	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	1	C62264	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	2	C62265	4/19/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	3	C62266	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	4	C62267	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	5	C62268	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	6	C62270	4/19/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	7	C62271	4/20/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	8	C62272	4/20/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	9	C62273	4/20/2020	44.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	10	C62274	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	11	C62275	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	12	C62276	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	13	C62277	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	14	C62278	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	15	C62279	4/20/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	16	C62280	4/20/2020	40.00									
2	30TSY32MR-L2	Tensão superf. COR prod final	40.00	40.00	40.00	0.00	1	C62264	4/19/2020	40.00									
2	30TSY32MR-L2	Tensão superf. COR prod final	40.00	40.00	40.00	0.00	2	C62265	4/19/2020	40.00									
2	30TSY32MR-L2	Tensão superf. COR prod final	40.00	40.00	40.00	0.00	3	C62267	4/19/2020	40.00									
2	40EP 430/23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	1	C62200	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40EP 430/23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	2	C62202	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40EP 430/23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	3	C62203	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40EP 430/23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	4	C62205	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40EP 430/23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	5	C62206	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40EP 430/23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	1	C62200	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40EP 430/23MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	2	C62202	4/14/2020	44.00	44.00	44.00	44.00	44.00					
2	40EP 430/23MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	3	C62203	4/14/2020	44.00	44.00	44.00	44.00	44.00					
2	40EP 430/23MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	4	C62205	4/14/2020	44.00	44.00	44.00	44.00	44.00					
2	40EP 430/23MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	5	C62206	4/14/2020	44.00	44.00	44.00	44.00	44.00					
2	40EP 430/23MR-L2	Espessura	55.90	58.70	57.82	1.14	1	C62200	4/14/2020	58.60	57.70	58.20	58.70	55.90					
2	40EP 430/23MR-L2	Espessura	53.30	53.30	53.30	0.00	2	C62202	4/14/2020	53.30									
2	40EP 430/23MR-L2	Espessura	53.20	53.20	53.20	0.00	3	C62203	4/14/2020	53.20									
2	40EP 430/23MR-L2	Espessura	53.20	53.20	53.20	0.00	4	C62205	4/14/2020	53.20									
2	40EP 430/23MR-L2	Espessura	52.90	52.90	52.90	0.00	5	C62206	4/14/2020	52.90									
2	40EP 430/23MR-L2	Gramatura	40.10	41.00	40.52	0.37	1	C62200	4/14/2020	41.00	40.40	40.10	40.30	40.80					
2	40EP 430/23MR-L2	Gramatura	40.00	40.00	40.00	0.00	2	C62202	4/14/2020	40.00									
2	40EP 430/23MR-L2	Gramatura	39.70	39.70	39.70	0.00	3	C62203	4/14/2020	39.70									
2	40EP 430/23MR-L2	Gramatura	39.90	39.90	39.90	0.00	4	C62205	4/14/2020	39.90									
2	40EP 430/23MR-L2	Gramatura	39.70	39.70	39.70	0.00	5	C62206	4/14/2020	39.70									
2	40EP 430/23MR-L2	Rendimento	24.70	24.70	24.70	0.00	1	C62200	4/14/2020	24.70									
2	40EP 430/23MR-L2	Rendimento	25.00	25.00	25.00	0.00	2	C62202	4/14/2020	25.00									
2	40EP 430/23MR-L2	Rendimento	25.20	25.20	25.20	0.00	3	C62203	4/14/2020	25.20									
2	40EP 430/23MR-L2	Rendimento	25.10	25.10	25.10	0.00	4	C62205	4/14/2020	25.10									
2	40EP 430/23MR-L2	Rendimento	25.20	25.20	25.20	0.00	5	C62206	4/14/2020	25.20									
2	40EP 430/23MR-L2	Densidade	0.70	0.70	0.70	0.00	1	C62200	4/14/2020	0.70									
2	40EP 430/23MR-L2	Densidade	0.75	0.75	0.75	0.00	2	C62202	4/14/2020	0.75									
2	40EP 430/23MR-L2	Densidade	0.75	0.75	0.75	0.00	3	C62203	4/14/2020	0.75									
2	40EP 430/23MR-L2	Densidade	0.75	0.75	0.75	0.00	4	C62205	4/14/2020	0.75									
2	40EP 430/23MR-L2	Densidade	0.75	0.75	0.75	0.00	5	C62206	4/14/2020	0.75									
2	40EP 430/23MR-L2	COF CHA/CHA - Din. Imediato	0.49	0.55	0.52	0.03	1	C62200	4/14/2020	0.51	0.55	0.52	0.49						
2	40EP 430/23MR-L2	COF CHA/CHA - Din. Imediato	0.49	0.55	0.51	0.03	2	C62203	4/14/2020	0.51	0.49	0.49	0.49	0.55					
2	40EP 430/23MR-L2	COF COR/COR - Din. - Imediato	0.35	0.39	0.36	0.02	1	C62200	4/14/2020	0.36	0.35	0.39	0.37	0.35					
2	40EP 430/23MR-L2	COF COR/COR - Din. - Imediato	0.40	0.47	0.44	0.02	2	C62203	4/14/2020	0.47	0.44	0.44	0.44	0.40					
2	40EP 430/23MR-L2	COF CHA/CHA - Est. - Imediato	0.62	0.88	0.72	0.11	1	C62200	4/14/2020	0.76	0.62	0.88	0.64	0.69					
2	40EP 430/23MR-L2	COF CHA/CHA - Est. - Imediato	0.65	0.93	0.81	0.11	2	C62203	4/14/2020	0.65	0.88	0.77	0.80	0.93					
2	40EP 430/23MR-L2	COF COR/COR - Est. - Imediato	0.51	0.60	0.55	0.04	1	C62200	4/14/2020	0.57	0.52	0.60	0.51	0.54					
2	40EP 430/23MR-L2	COF COR/COR - Est. - Imediato	0.60	0.68	0.64	0.03	2	C62203	4/14/2020	0.62	0.65	0.68	0.66	0.60					
2	40EP 430/23MR-L2	COF CHA/CHA - Din.	0.35	0.41	0.39	0.03	1	C62203	4/14/2020	0.41	0.35	0.40							
2	40EP 430/23MR-L2	COF COR/COR - Din.	0.47	0.51	0.50	0.02	1	C62203	4/14/2020	0.47	0.51	0.51							
2	40EP 430/23MR-L2	COF CHA/CHA - Est.	0.46	0.52	0.49	0.03	1	C62203	4/14/2020	0.49	0.52	0.46							
2	40EP 430/23MR-L2	COF COR/COR - Est.	0.70	0.73	0.71	0.02	1	C62203	4/14/2020	0.73	0.70	0.70							
2	40EP 430/23MR-L2	Força de Tração DM	82.00	86.00	83.67	2.08	1	C62200	4/14/2020	83.00	86.00	82.00							
2	40EP 430/23MR-L2	Força de Tração DT	171.00	176.00	174.00	2.65	1	C62200	4/14/2020	176.00	171.00	175.00							
2	40EP 430/23MR-L2	Alongamento DM	212.00	229.00	221.67	8.74	1	C62200	4/14/2020	212.00	229.00	224.00							
2	40EP 430/23MR-L2	Alongamento DT	38.00	44.00	40.33	3.21	1	C62200	4/14/2020	39.00	44.00	38.00							
2	40EP 430/23MR-L2	Módulo Elástico DM	1039.00	1132.00	1082.00	46.89	1	C62200	4/14/2020	1075.00	1132.00	1039.00							
2	40EP 430/23MR-L2	Módulo Elástico DT	1890.00	2048.00	1948.67	86.49	1	C62200	4/14/2020	1908.00	2048.00	1890.00							
2	40EP 430/23MR-L2	Estabilidade Dimensional DM	3.00	3.00	3.00	0.00	1	C62200	4/14/2020	3.00	3.00	3.00	3.00	3.00					
2	40EP 430/23MR-L2	Estabilidade Dimensional DT	1.00	1.00	1.00	0.00	1	C62200	4/14/2020	1.00	1.00	1.00	1.00	1.00					
2	40EP 430/23MR-L2	Transmitância	18.00	18.00	18.00	0.00	1	C62200	4/14/2020	18.00	18.00	18.00	18.00	18.00					
2	40EP 430/23MR-L2	Transmitância	18.00	19.00	18.80	0.45	2	C62202	4/14/2020	19.00	18.00	19.00	19.00	19.00					
2	40EP 430/23MR-L2	Força de selagem COR/COR	505.00	833.00	626.40	122.81	1	C62200	4/14/2020	833.00	580.00	607.00	607.00	505.00					
2	40EP 430/23MR-L2	Força de selagem COR/COR	459.00	990.00	706.40	237.13	2	C62203	4/14/2020	925.00	459.00	990.00	540.00	618.00					
2	40EP 430/23MR-L2	Tensão superficial CHAMA LO	46.00	46.00	46.00	0.00	1	C62200	4/14/2020	46.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	2	C62202	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	3	C62203	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	4	C62205	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	5	C62206	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	1	C62200	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	2	C62202	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	3	C62203	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	4	C62205	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	5	C62206	4/14/2020	44.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LO	46.00	46.00	46.00	0.00	1	C62200	4/14/2020	46.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	2	C62202	4/14/2020	42.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	3	C62203	4/14/2020	42.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	4	C62205	4/14/2020	42.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	5	C62206	4/14/2020	42.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LM	46.00	46.00	46.00	0.00	1	C62200	4/14/2020	46.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	2	C62202	4/14/2020	42.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	3	C62203	4/14/2020	42.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	4	C62205	4/14/2020	42.00									
2	40EP 430/23MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	5	C62206	4/14/2020	42.00									
2	40EP 430/23MR-L2	Enrolamento DM	5.00	25.00	16.80	9.01	1	C62203	4/14/2020	10.00	5.00	19.00	25.00	25.00					
2	40EP 430/23MR-L2	Encanoamento DT	5.00	12.00	8.00	3.61	1	C62203	4/14/2020	12.00	5.00	7.00							
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	1	C62190	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	2	C62191	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	3	C62192	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	4	C62193	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	5	C62194	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	6	C62195	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	7	C62196	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	8	C62197	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	9	C62198	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	10	C62199	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	1	C62190	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	2	C62191	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	44.00	46.00	45.20	1.10	3	C62192	4/13/2020	46.00	46.00	44.00	44.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	4	C62193	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	5	C62194	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	6	C62195	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	7	C62196	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	8	C62197	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	9	C62198	4/13/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	10	C62199	4/14/2020	46.00	46.00	46.00	46.00	46.00					
2	40TBPPSL23MR-L2	Espessura	57.50	59.50	58.38	0.80	1	C62190	4/13/2020	58.30	57.80	59.50	58.80	57.50					
2	40TBPPSL23MR-L2	Espessura	56.00	58.90	57.96	1.21	2	C62191	4/13/2020	58.50	58.80	58.90	57.60	56.00					
2	40TBPPSL23MR-L2	Espessura	53.50	53.50	53.50	0.00	3	C62192	4/13/2020	53.50									
2	40TBPPSL23MR-L2	Espessura	53.50	53.50	53.50	0.00	4	C62193	4/13/2020	53.50									
2	40TBPPSL23MR-L2	Espessura	52.70	52.70	52.70	0.00	5	C62194	4/13/2020	52.70									
2	40TBPPSL23MR-L2	Espessura	52.70	52.70	52.70	0.00	6	C62195	4/13/2020	52.70									
2	40TBPPSL23MR-L2	Espessura	51.30	58.00	54.76	2.53	7	C62196	4/13/2020	53.40	55.40	58.00	51.30	55.70					
2	40TBPPSL23MR-L2	Espessura	58.30	60.20	59.22	0.80	8	C62197	4/13/2020	58.30	58.70	60.20	59.00	59.90					
2	40TBPPSL23MR-L2	Espessura	53.20	58.60	57.10	2.24	9	C62198	4/13/2020	58.60	58.60	57.60	53.20	57.50					
2	40TBPPSL23MR-L2	Espessura	51.70	53.00	52.44	0.59	10	C62199	4/14/2020	51.70	52.80	52.80	51.90	53.00					
2	40TBPPSL23MR-L2	Gramatura	39.70	40.30	40.04	0.23	1	C62190	4/13/2020	40.20	40.30	40.00	39.70	40.00					
2	40TBPPSL23MR-L2	Gramatura	40.00	40.70	40.36	0.26	2	C62191	4/13/2020	40.30	40.50	40.00	40.70	40.30					
2	40TBPPSL23MR-L2	Gramatura	40.00	40.30	40.14	0.11	3	C62192	4/13/2020	40.10	40.20	40.30	40.00	40.10					
2	40TBPPSL23MR-L2	Gramatura	39.90	40.50	40.08	0.25	4	C62193	4/13/2020	40.00	39.90	40.10	39.90	40.50					
2	40TBPPSL23MR-L2	Gramatura	39.10	40.00	39.48	0.34	5	C62194	4/13/2020	40.00	39.10	39.40	39.30	39.60					
2	40TBPPSL23MR-L2	Gramatura	39.20	39.70	39.48	0.19	6	C62195	4/13/2020	39.60	39.50	39.20	39.70	39.40					
2	40TBPPSL23MR-L2	Gramatura	40.00	40.40	40.20	0.16	7	C62196	4/13/2020	40.00	40.20	40.40	40.30	40.10					
2	40TBPPSL23MR-L2	Gramatura	40.40	40.80	40.60	0.16	8	C62197	4/13/2020	40.50	40.60	40.80	40.40	40.70					
2	40TBPPSL23MR-L2	Gramatura	40.20	40.90	40.54	0.29	9	C62198	4/13/2020	40.30	40.60	40.70	40.90	40.20					
2	40TBPPSL23MR-L2	Gramatura	40.00	40.90	40.48	0.33	10	C62199	4/14/2020	40.40	40.90	40.00	40.50	40.60					
2	40TBPPSL23MR-L2	Rendimento	24.70	24.70	24.70	0.00	1	C62191	4/13/2020	24.70									
2	40TBPPSL23MR-L2	Rendimento	24.90	24.90	24.90	0.00	2	C62192	4/13/2020	24.90									
2	40TBPPSL23MR-L2	Rendimento	25.00	25.00	25.00	0.00	3	C62193	4/13/2020	25.00									
2	40TBPPSL23MR-L2	Rendimento	25.30	25.30	25.30	0.00	4	C62194	4/13/2020	25.30									
2	40TBPPSL23MR-L2	Rendimento	24.90	24.90	24.90	0.00	5	C62196	4/13/2020	24.90									
2	40TBPPSL23MR-L2	Rendimento	24.60	24.60	24.60	0.00	6	C62197	4/13/2020	24.60									
2	40TBPPSL23MR-L2	Rendimento	24.70	24.70	24.70	0.00	7	C62198	4/13/2020	24.70									
2	40TBPPSL23MR-L2	Rendimento	24.70	24.70	24.70	0.00	8	C62199	4/14/2020	24.70									
2	40TBPPSL23MR-L2	Densidade	0.70	0.70	0.70	0.00	1	C62191	4/13/2020	0.70									
