LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	10	I45057	2/3/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	11	I45058	2/3/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	12	I45059	2/3/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	13	I45060	2/3/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	14	I45098	2/8/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	15	I45099	2/8/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	16	I45100	2/8/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	45.60	0.89	17	I45101	2/8/2019	46.00	44.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	18	I45102	2/8/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	19	I45103	2/8/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	20	I45104	2/8/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	45.20	1.10	21	I45105	2/9/2019	46.00	44.00	46.00	44.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	45.20	1.10	22	I45106	2/9/2019	46.00	44.00	46.00	44.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	45.20	1.10	23	I45107	2/9/2019	44.00	44.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	24	I45108	2/9/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	25	I45109	2/9/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	45.60	0.89	26	I45110	2/9/2019	46.00	44.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	27	I45111	2/9/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	28	I45112	2/9/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	29	I45207	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	30	I45208	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	31	I45209	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	32	I45210	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	33	I45212	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	34	I45213	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	45.60	0.89	35	I45214	2/17/2019	46.00	46.00	46.00	44.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	42.00	44.00	43.20	1.10	36	I45215	2/17/2019	44.00	44.00	42.00	42.00	44.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	37	I45216	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	38	I45217	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	39	I45218	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	40	I45219	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	41	I45220	2/17/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	42	I45221	2/18/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	43	I45222	2/18/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	44	I45223	2/18/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	45	I45295	2/23/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	45.60	0.89	46	I45296	2/23/2019	44.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	47	I45297	2/23/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	48	I45298	2/23/2019	46.00	46.00	46.00	46.00	46.00										
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	44.00	44.00	0.00	49	I45299	2/23/2019	44.00	44.00	44.00	44.00	44.00										
3	20TSB21MR-L3	Espessura	20.10	20.10	20.10	0.00	1	I45048	2/3/2019	20.10														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	2	I45049	2/3/2019	20.00														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	3	I45050	2/3/2019	19.90														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	4	I45051	2/3/2019	20.00														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	5	I45052	2/3/2019	19.90														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	6	I45053	2/3/2019	20.00														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	7	I45054	2/3/2019	19.90														
3	20TSB21MR-L3	Espessura	19.70	19.70	19.70	0.00	8	I45055	2/3/2019	19.70														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	9	I45056	2/3/2019	19.90														
3	20TSB21MR-L3	Espessura	19.70	19.70	19.70	0.00	10	I45057	2/3/2019	19.70														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	11	I45058	2/3/2019	19.90														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	12	I45059	2/3/2019	20.00														
3	20TSB21MR-L3	Espessura	19.60	19.60	19.60	0.00	13	I45060	2/3/2019	19.60														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	14	I45098	2/8/2019	19.90														
3	20TSB21MR-L3	Espessura	20.20	20.20	20.20	0.00	15	I45099	2/8/2019	20.20														
3	20TSB21MR-L3	Espessura	20.20	20.20	20.20	0.00	16	I45100	2/8/2019	20.20														
3	20TSB21MR-L3	Espessura	20.10	20.10	20.10	0.00	17	I45101	2/8/2019	20.10														
3	20TSB21MR-L3	Espessura	20.20	20.20	20.20	0.00	18	I45102	2/8/2019	20.20														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	19	I45103	2/8/2019	20.00														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	20	I45104	2/8/2019	20.00														
3	20TSB21MR-L3	Espessura	20.10	20.10	20.10	0.00	21	I45105	2/9/2019	20.10														
3	20TSB21MR-L3	Espessura	20.30	20.30	20.30	0.00	22	I45106	2/9/2019	20.30														
3	20TSB21MR-L3	Espessura	20.30	20.30	20.30	0.00	23	I45107	2/9/2019	20.30														
3	20TSB21MR-L3	Espessura	20.10	20.10	20.10	0.00	24	I45108	2/9/2019	20.10														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	25	I45109	2/9/2019	19.90														
3	20TSB21MR-L3	Espessura	19.80	19.80	19.80	0.00	26	I45110	2/9/2019	19.80														
3	20TSB21MR-L3	Espessura	19.80	19.80	19.80	0.00	27	I45111	2/9/2019	19.80														
3	20TSB21MR-L3	Espessura	19.70	19.70	19.70	0.00	28	I45112	2/9/2019	19.70														
3	20TSB21MR-L3	Espessura	20.20	20.20	20.20	0.00	29	I45207	2/17/2019	20.20														
3	20TSB21MR-L3	Espessura	20.30	20.30	20.30	0.00	30	I45208	2/17/2019	20.30														
3	20TSB21MR-L3	Espessura	20.20	20.20	20.20	0.00	31	I45209	2/17/2019	20.20														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	32	I45210	2/17/2019	20.00														
3	20TSB21MR-L3	Espessura	20.10	20.10	20.10	0.00	33	I45212	2/17/2019	20.10														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	34	I45213	2/17/2019	20.00														
3	20TSB21MR-L3	Espessura	20.60	20.60	20.60	0.00	35	I45214	2/17/2019	20.60														
3	20TSB21MR-L3	Espessura	20.30	20.30	20.30	0.00	36	I45215	2/17/2019	20.30														
3	20TSB21MR-L3	Espessura	20.30	20.30	20.30	0.00	37	I45216	2/17/2019	20.30														
3	20TSB21MR-L3	Espessura	20.70	20.70	20.70	0.00	38	I45217	2/17/2019	20.70														
3	20TSB21MR-L3	Espessura	19.80	19.80	19.80	0.00	39	I45218	2/17/2019	19.80														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	40	I45219	2/17/2019	19.90														
3	20TSB21MR-L3	Espessura	19.90	19.90	19.90	0.00	41	I45220	2/17/2019	19.90														
3	20TSB21MR-L3	Espessura	19.80	19.80	19.80	0.00	42	I45221	2/18/2019	19.80														
3	20TSB21MR-L3	Espessura	19.40	19.40	19.40	0.00	43	I45222	2/18/2019	19.40														
3	20TSB21MR-L3	Espessura	19.70	19.70	19.70	0.00	44	I45223	2/18/2019	19.70														
3	20TSB21MR-L3	Espessura	20.00	20.00	20.00	0.00	45	I45295	2/23/2019	20.00														
3	20TSB21MR-L3	Espessura	19.70	19.70	19.70	0.00	46	I45296	2/23/2019	19.70														
3	20TSB21MR-L3	Espessura	20.10	20.10	20.10	0.00	47	I45297	2/23/2019	20.10														
3	20TSB21MR-L3	Espessura	20.10	20.10	20.10	0.00	48	I45298	2/23/2019	20.10														
3	20TSB21MR-L3	Espessura	20.20	20.20	20.20	0.00	49	I45299	2/23/2019	20.20														
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	1	I45048	2/3/2019	18.20														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	2	I45049	2/3/2019	18.10														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	3	I45050	2/3/2019	18.00														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	4	I45051	2/3/2019	18.10														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	5	I45052	2/3/2019	18.00														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	6	I45053	2/3/2019	18.00														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	7	I45054	2/3/2019	18.00														
3	20TSB21MR-L3	Gramatura	17.80	17.80	17.80	0.00	8	I45055	2/3/2019	17.80														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	9	I45056	2/3/2019	18.00														
3	20TSB21MR-L3	Gramatura	17.80	17.80	17.80	0.00	10	I45057	2/3/2019	17.80														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	11	I45058	2/3/2019	18.00														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	12	I45059	2/3/2019	18.10														
3	20TSB21MR-L3	Gramatura	17.70	17.70	17.70	0.00	13	I45060	2/3/2019	17.70														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	14	I45098	2/8/2019	18.00														
3	20TSB21MR-L3	Gramatura	18.30	18.30	18.30	0.00	15	I45099	2/8/2019	18.30														
3	20TSB21MR-L3	Gramatura	18.30	18.30	18.30	0.00	16	I45100	2/8/2019	18.30														
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	17	I45101	2/8/2019	18.20														
3	20TSB21MR-L3	Gramatura	18.30	18.30	18.30	0.00	18	I45102	2/8/2019	18.30														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	19	I45103	2/8/2019	18.10														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	20	I45104	2/8/2019	18.10														
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	21	I45105	2/9/2019	18.20														
3	20TSB21MR-L3	Gramatura	18.40	18.40	18.40	0.00	22	I45106	2/9/2019	18.40														
3	20TSB21MR-L3	Gramatura	18.40	18.40	18.40	0.00	23	I45107	2/9/2019	18.40														
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	24	I45108	2/9/2019	18.20														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	25	I45109	2/9/2019	18.00														
3	20TSB21MR-L3	Gramatura	17.90	17.90	17.90	0.00	26	I45110	2/9/2019	17.90														
3	20TSB21MR-L3	Gramatura	17.90	17.90	17.90	0.00	27	I45111	2/9/2019	17.90														
3	20TSB21MR-L3	Gramatura	17.90	17.90	17.90	0.00	28	I45112	2/9/2019	17.90														
3	20TSB21MR-L3	Gramatura	18.30	18.30	18.30	0.00	29	I45207	2/17/2019	18.30														
3	20TSB21MR-L3	Gramatura	18.40	18.40	18.40	0.00	30	I45208	2/17/2019	18.40														
3	20TSB21MR-L3	Gramatura	18.30	18.30	18.30	0.00	31	I45209	2/17/2019	18.30														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	32	I45210	2/17/2019	18.10														
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	33	I45212	2/17/2019	18.20														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	34	I45213	2/17/2019	18.10														
3	20TSB21MR-L3	Gramatura	18.60	18.60	18.60	0.00	35	I45214	2/17/2019	18.60														
3	20TSB21MR-L3	Gramatura	18.40	18.40	18.40	0.00	36	I45215	2/17/2019	18.40														
3	20TSB21MR-L3	Gramatura	18.40	18.40	18.40	0.00	37	I45216	2/17/2019	18.40														
3	20TSB21MR-L3	Gramatura	18.70	18.70	18.70	0.00	38	I45217	2/17/2019	18.70														
3	20TSB21MR-L3	Gramatura	17.90	17.90	17.90	0.00	39	I45218	2/17/2019	17.90														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	40	I45219	2/17/2019	18.00														
3	20TSB21MR-L3	Gramatura	18.00	18.00	18.00	0.00	41	I45220	2/17/2019	18.00														
3	20TSB21MR-L3	Gramatura	17.90	17.90	17.90	0.00	42	I45221	2/18/2019	17.90														
3	20TSB21MR-L3	Gramatura	17.60	17.60	17.60	0.00	43	I45222	2/18/2019	17.60														
3	20TSB21MR-L3	Gramatura	17.80	17.80	17.80	0.00	44	I45223	2/18/2019	17.80														
3	20TSB21MR-L3	Gramatura	18.10	18.10	18.10	0.00	45	I45295	2/23/2019	18.10														
3	20TSB21MR-L3	Gramatura	17.90	17.90	17.90	0.00	46	I45296	2/23/2019	17.90														
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	47	I45297	2/23/2019	18.20														
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	48	I45298	2/23/2019	18.20														
3	20TSB21MR-L3	Gramatura	18.30	18.30	18.30	0.00	49	I45299	2/23/2019	18.30														
3	20TSB21MR-L3	Rendimento	54.90	54.90	54.90	0.00	1	I45048	2/3/2019	54.90														
3	20TSB21MR-L3	Rendimento	55.60	55.60	55.60	0.00	2	I45098	2/8/2019	55.60														
3	20TSB21MR-L3	Rendimento	54.60	54.60	54.60	0.00	3	I45207	2/17/2019	54.60														
3	20TSB21MR-L3	Rendimento	55.20	55.20	55.20	0.00	4	I45295	2/23/2019	55.20														
3	20TSB21MR-L3	Densidade	0.91	0.91	0.91	0.00	1	I45048	2/3/2019	0.91														
3	20TSB21MR-L3	Densidade	0.91	0.91	0.91	0.00	2	I45098	2/8/2019	0.91														
3	20TSB21MR-L3	Densidade	0.91	0.91	0.91	0.00	3	I45207	2/17/2019	0.91														
3	20TSB21MR-L3	Densidade	0.91	0.91	0.91	0.00	4	I45295	2/23/2019	0.91														
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.26	0.32	0.30	0.03	1	I45048	2/3/2019	0.31	0.26	0.32												
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.27	0.31	0.29	0.02	2	I45054	2/3/2019	0.31	0.27	0.28												
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.25	0.35	0.31	0.05	3	I45098	2/8/2019	0.33	0.25	0.35												
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.25	0.33	0.28	0.04	4	I45102	2/8/2019	0.27	0.33	0.25												
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.30	0.33	0.31	0.02	5	I45105	2/9/2019	0.30	0.30	0.33												
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.23	0.34	0.29	0.06	6	I45109	2/9/2019	0.30	0.23	0.34												
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.20	0.28	0.23	0.03	7	I45207	2/17/2019	0.24	0.20	0.22	0.23	0.28										
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.21	0.31	0.25	0.04	8	I45213	2/17/2019	0.26	0.21	0.22	0.27	0.31										
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.23	0.32	0.26	0.04	9	I45218	2/17/2019	0.32	0.28	0.23	0.23	0.23										
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.21	0.33	0.28	0.05	10	I45295	2/23/2019	0.33	0.25	0.30	0.21	0.33										
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.23	0.28	0.26	0.02	11	I45298	2/23/2019	0.28	0.26	0.23	0.24	0.27										
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.36	0.45	0.41	0.05	1	I45048	2/3/2019	0.45	0.36	0.42												
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.41	0.46	0.44	0.03	2	I45054	2/3/2019	0.46	0.41	0.46												
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.31	0.63	0.49	0.16	3	I45098	2/8/2019	0.52	0.31	0.63												
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.39	0.54	0.47	0.08	4	I45102	2/8/2019	0.47	0.54	0.39												
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.40	0.64	0.54	0.12	5	I45105	2/9/2019	0.57	0.40	0.64												
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.33	0.58	0.47	0.13	6	I45109	2/9/2019	0.58	0.33	0.50												
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.26	0.42	0.34	0.06	7	I45207	2/17/2019	0.42	0.26	0.31	0.31	0.38										
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.34	0.44	0.39	0.04	8	I45213	2/17/2019	0.37	0.37	0.34	0.41	0.44										
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.37	0.48	0.42	0.04	9	I45218	2/17/2019	0.41	0.44	0.40	0.37	0.48										
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.34	0.52	0.40	0.07	10	I45295	2/23/2019	0.52	0.34	0.37	0.35	0.42										
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.35	0.44	0.40	0.04	11	I45298	2/23/2019	0.44	0.41	0.35	0.37	0.42										
3	20TSB21MR-L3	COF NT/NT - Din.	0.25	0.25	0.25	0.00	1	I45048	2/3/2019	0.25														
3	20TSB21MR-L3	COF NT/NT - Din.	0.33	0.33	0.33	0.00	2	I45054	2/3/2019	0.33														
3	20TSB21MR-L3	COF NT/NT - Din.	0.29	0.29	0.29	0.00	3	I45098	2/8/2019	0.29														
3	20TSB21MR-L3	COF NT/NT - Din.	0.33	0.33	0.33	0.00	4	I45208	2/17/2019	0.33														
3	20TSB21MR-L3	COF NT/NT - Din.	0.37	0.37	0.37	0.00	5	I45295	2/23/2019	0.37														
3	20TSB21MR-L3	COF NT/NT - Din.	0.29	0.29	0.29	0.00	6	I45298	2/23/2019	0.29														
3	20TSB21MR-L3	COF  NT/NT - Est.	0.35	0.35	0.35	0.00	1	I45048	2/3/2019	0.35														
3	20TSB21MR-L3	COF  NT/NT - Est.	0.63	0.63	0.63	0.00	2	I45054	2/3/2019	0.63														
3	20TSB21MR-L3	COF  NT/NT - Est.	0.41	0.41	0.41	0.00	3	I45098	2/8/2019	0.41														
3	20TSB21MR-L3	COF  NT/NT - Est.	0.42	0.42	0.42	0.00	4	I45208	2/17/2019	0.42														
3	20TSB21MR-L3	COF  NT/NT - Est.	0.51	0.51	0.51	0.00	5	I45295	2/23/2019	0.51														
3	20TSB21MR-L3	COF  NT/NT - Est.	0.41	0.41	0.41	0.00	6	I45298	2/23/2019	0.41														
3	20TSB21MR-L3	Força de Tração DM	148.00	168.00	155.00	11.27	1	I45048	2/3/2019	148.00	168.00	149.00												
3	20TSB21MR-L3	Força de Tração DM	135.00	158.00	148.67	12.10	2	I45098	2/8/2019	153.00	158.00	135.00												
3	20TSB21MR-L3	Força de Tração DM	133.00	168.00	148.00	18.03	3	I45207	2/17/2019	143.00	168.00	133.00												
3	20TSB21MR-L3	Força de Tração DM	150.00	158.00	154.33	4.04	4	I45295	2/23/2019	155.00	158.00	150.00												
3	20TSB21MR-L3	Força de Tração DT	250.00	309.00	277.33	29.74	1	I45048	2/3/2019	250.00	309.00	273.00												
3	20TSB21MR-L3	Força de Tração DT	251.00	322.00	291.00	36.35	2	I45098	2/8/2019	300.00	322.00	251.00												
3	20TSB21MR-L3	Força de Tração DT	238.00	324.00	285.00	43.55	3	I45207	2/17/2019	293.00	324.00	238.00												
3	20TSB21MR-L3	Força de Tração DT	245.00	276.00	256.67	16.86	4	I45295	2/23/2019	245.00	276.00	249.00												
3	20TSB21MR-L3	Alongamento DM	187.00	231.00	206.00	22.61	1	I45048	2/3/2019	187.00	231.00	200.00												
3	20TSB21MR-L3	Alongamento DM	186.00	219.00	207.67	18.77	2	I45098	2/8/2019	218.00	219.00	186.00												
3	20TSB21MR-L3	Alongamento DM	153.00	217.00	177.00	34.87	3	I45207	2/17/2019	153.00	161.00	217.00												
3	20TSB21MR-L3	Alongamento DM	192.00	205.00	200.67	7.51	4	I45295	2/23/2019	192.00	205.00	205.00												
3	20TSB21MR-L3	Alongamento DT	29.00	44.00	36.00	7.55	1	I45048	2/3/2019	29.00	44.00	35.00												
3	20TSB21MR-L3	Alongamento DT	32.00	59.00	50.00	15.59	2	I45098	2/8/2019	59.00	59.00	32.00												
3	20TSB21MR-L3	Alongamento DT	36.00	50.00	43.67	7.09	3	I45207	2/17/2019	45.00	50.00	36.00												
3	20TSB21MR-L3	Alongamento DT	29.00	38.00	34.00	4.58	4	I45295	2/23/2019	35.00	38.00	29.00												
3	20TSB21MR-L3	Módulo Elástico DM	1422.00	1631.00	1558.33	118.15	1	I45048	2/3/2019	1622.00	1631.00	1422.00												
3	20TSB21MR-L3	Módulo Elástico DM	1372.00	1590.00	1500.33	114.03	2	I45098	2/8/2019	1372.00	1590.00	1539.00												
3	20TSB21MR-L3	Módulo Elástico DM	1547.00	1673.00	1614.67	63.52	3	I45207	2/17/2019	1673.00	1547.00	1624.00												
3	20TSB21MR-L3	Módulo Elástico DM	1478.00	1574.00	1521.33	48.68	4	I45295	2/23/2019	1574.00	1478.00	1512.00												
3	20TSB21MR-L3	Módulo Elástico DT	2984.00	3275.00	3129.67	145.50	1	I45048	2/3/2019	3275.00	3130.00	2984.00												
3	20TSB21MR-L3	Módulo Elástico DT	2208.00	3241.00	2858.67	566.37	2	I45098	2/8/2019	2208.00	3241.00	3127.00												
3	20TSB21MR-L3	Módulo Elástico DT	2926.00	3231.00	3080.33	152.53	3	I45207	2/17/2019	3084.00	3231.00	2926.00												
3	20TSB21MR-L3	Módulo Elástico DT	2947.00	3128.00	3034.67	90.63	4	I45295	2/23/2019	3128.00	3029.00	2947.00												
3	20TSB21MR-L3	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	1	I45048	2/3/2019	5.00	5.00	5.00	5.00	5.00										
3	20TSB21MR-L3	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	2	I45098	2/8/2019	5.00	5.00	5.00												
3	20TSB21MR-L3	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	3	I45207	2/17/2019	5.00	5.00	5.00												
3	20TSB21MR-L3	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	4	I45295	2/23/2019	5.00	5.00	5.00												
3	20TSB21MR-L3	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	1	I45048	2/3/2019	3.00	3.00	3.00	3.00	3.00										
3	20TSB21MR-L3	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	2	I45098	2/8/2019	3.00	3.00	3.00												
3	20TSB21MR-L3	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	3	I45207	2/17/2019	3.00	3.00	3.00												
3	20TSB21MR-L3	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	4	I45295	2/23/2019	3.00	3.00	3.00												
3	20TSB21MR-L3	Brilho 45°	99.00	100.00	99.67	0.58	1	I45048	2/3/2019	100.00	99.00	100.00												
3	20TSB21MR-L3	Brilho 45°	98.00	100.00	99.00	1.00	2	I45098	2/8/2019	99.00	98.00	100.00												
3	20TSB21MR-L3	Brilho 45°	99.00	99.00	99.00	0.00	3	I45207	2/17/2019	99.00	99.00	99.00												
3	20TSB21MR-L3	Brilho 45°	102.00	102.00	102.00	0.00	4	I45295	2/23/2019	102.00	102.00	102.00												
